model,date,mean,lower,upper,ci_level,forecast_date
arima,2021-08-05,1118.1639725260607,171.49518790033437,4118.576555516075,95,2021-08-01
arima,2021-08-06,1122.4786022202097,143.39927578461487,4542.417028333052,95,2021-08-01
arima,2021-08-07,1055.2170953495938,113.58086279142978,4652.537158248932,95,2021-08-01
arima,2021-08-08,1136.2625233952708,94.10481992672965,5695.875451949649,95,2021-08-01
arima,2021-08-09,1294.3626394681207,85.91034246516277,7216.574247279945,95,2021-08-01
arima,2021-08-10,1357.2887769840295,73.17149813671122,8348.343568391412,95,2021-08-01
arima,2021-08-11,1413.6231386827385,62.62809325756843,9530.332865844128,95,2021-08-01
arima,2021-08-12,1456.1719633628645,53.53987788792366,10704.390444439749,95,2021-08-01
arima,2021-08-13,1488.1112165300297,45.79144433539176,11876.22218597478,95,2021-08-01
arima,2021-08-14,1466.4018756252167,38.011848626521804,12659.331799976404,95,2021-08-01
arima,2021-08-15,1652.7263110263252,667.1158260674999,3457.246064675412,95,2021-08-15
arima,2021-08-16,1991.8758115363157,602.0057454224816,5013.941104292209,95,2021-08-15
arima,2021-08-17,2110.645823327162,500.40891040997275,6133.160367889686,95,2021-08-15
arima,2021-08-18,2216.4542111643746,424.0693270569471,7260.967090474763,95,2021-08-15
arima,2021-08-19,2259.623530288771,355.83239012158526,8216.43480988849,95,2021-08-15
arima,2021-08-20,2390.512252356866,314.52754993840415,9541.72799364057,95,2021-08-15
arima,2021-08-21,2390.214231657288,265.855362356997,10385.965053272357,95,2021-08-15
arima,2021-08-22,2596.7548838192006,222.99516881681132,12818.945768556327,95,2021-08-15
arima,2021-08-23,2959.2311442084892,204.21640929999305,16235.9756097816,95,2021-08-15
arima,2021-08-24,3134.0038364202096,176.22886341504773,18955.06267757952,95,2021-08-15
arima,2021-08-25,3311.8015699391594,153.54189521341343,21938.72252150263,95,2021-08-15
arima,2021-08-26,3404.1130412416423,131.41039351628578,24569.947712567166,95,2021-08-15
arima,2021-08-27,3612.4274126948167,117.15430382045422,28285.844437638127,95,2021-08-15
arima,2021-08-28,3724.4144169429273,102.22400168761813,31522.159574441128,95,2021-08-15
arima,2021-09-01,7986.734452933904,3264.702069109599,16569.729537060062,95,2021-09-01
arima,2021-09-02,8518.567622181426,2614.5777258657904,21247.733514983905,95,2021-09-01
arima,2021-09-03,8479.737633769957,2047.0320843965064,24396.8110384541,95,2021-09-01
arima,2021-09-04,8263.945029821907,1613.7368550711644,26785.320108352593,95,2021-09-01
arima,2021-09-05,8688.990810363006,1399.7393103927814,31239.403243477012,95,2021-09-01
arima,2021-09-06,10466.256242026593,1411.7973886241853,41280.53752830617,95,2021-09-01
arima,2021-09-07,11095.956499435357,1268.0237060693291,47614.0182752152,95,2021-09-01
arima,2021-09-08,12258.602980230047,1083.49833219053,59747.90681564508,95,2021-09-01
arima,2021-09-09,13092.556088718971,931.1690692333317,70904.73860608504,95,2021-09-01
arima,2021-09-10,13332.149702349565,773.8284958407135,79568.33830518348,95,2021-09-01
arima,2021-09-11,13383.328983160915,641.4435472649945,87453.2003902937,95,2021-09-01
arima,2021-09-12,13943.503531277893,557.4408885111397,99237.05242887713,95,2021-09-01
arima,2021-09-13,15837.31278923387,532.8314567712513,122232.18737254263,95,2021-09-01
arima,2021-09-14,16747.10272924988,477.74504890844554,139655.71202835982,95,2021-09-01
arima,2021-09-15,5146.565517514654,2125.290842881252,10603.806851521682,95,2021-09-15
arima,2021-09-16,5263.956085621543,1637.657019358346,13020.150563756739,95,2021-09-15
arima,2021-09-17,5188.315567912751,1273.0837482406746,14785.938147519984,95,2021-09-15
arima,2021-09-18,4950.575680738772,985.011837805221,15879.381594517536,95,2021-09-15
arima,2021-09-19,5071.129509147233,834.1973886702119,18028.133794119327,95,2021-09-15
arima,2021-09-20,6112.285715151385,843.6608614119407,23820.002636091584,95,2021-09-15
arima,2021-09-21,6221.638883380685,728.8488783548853,26360.77167176165,95,2021-09-15
arima,2021-09-22,6562.380863800969,595.5701780226907,31563.982505907494,95,2021-09-15
arima,2021-09-23,6790.0985383579955,496.6159766369201,36267.709750335154,95,2021-09-15
arima,2021-09-24,6919.334305878039,413.5782212368376,40704.156876645306,95,2021-09-15
arima,2021-09-25,6872.995375208151,339.6455441848831,44241.79537951861,95,2021-09-15
arima,2021-09-26,7109.568394675011,293.4056282793453,49814.95695703155,95,2021-09-15
arima,2021-09-27,8106.107679156415,281.88472846511337,61555.70936962108,95,2021-09-15
arima,2021-09-28,8354.445870069494,246.57625258655185,68506.21276460546,95,2021-09-15
arima,2021-10-01,2499.22695446876,1043.7344050435208,5109.776944737199,95,2021-10-01
arima,2021-10-02,2398.722780432162,757.5169598991041,5877.467105546019,95,2021-10-01
arima,2021-10-03,2538.048083867602,634.1839649494802,7155.773782695975,95,2021-10-01
arima,2021-10-04,3044.508527798347,618.7196735879783,9650.24117121727,95,2021-10-01
arima,2021-10-05,3174.0953552684296,534.6525770029236,11140.244392171537,95,2021-10-01
arima,2021-10-06,3112.817768953597,440.83750266951654,11966.29816730558,95,2021-10-01
arima,2021-10-07,3118.302712677913,375.55935645129165,13022.481160705453,95,2021-10-01
arima,2021-10-08,3242.4972646113283,303.1067304282887,15361.639868104638,95,2021-10-01
arima,2021-10-09,3251.5414814700607,245.34600700406773,17094.284572347922,95,2021-10-01
arima,2021-10-10,3434.714180427625,212.15530990878378,19873.113045535,95,2021-10-01
arima,2021-10-11,3912.367299004859,200.198237019354,24751.55896694579,95,2021-10-01
arima,2021-10-12,4110.859902313328,175.92775374085357,28288.66714398911,95,2021-10-01
arima,2021-10-13,4127.546396758389,148.95230319612781,30761.59455366224,95,2021-10-01
