model,date,mean,lower,upper,ci_level,forecast_date
ets,2020-12-13,32570.732600136052,418.74274651780235,395944.0815308735,95,2020-12-01
ets,2020-12-14,34857.60106835072,357.652150267036,472147.52294615505,95,2020-12-01
ets,2020-12-15,27574.835607300236,8652.960326990999,67851.04898259467,95,2020-12-15
ets,2020-12-16,30431.190589440386,6672.303547188653,92493.86459446687,95,2020-12-15
ets,2020-12-17,33414.87564579907,5416.997627864916,119755.83906484015,95,2020-12-15
ets,2020-12-18,36530.51676107943,4535.367209473998,150351.81600525792,95,2020-12-15
ets,2020-12-19,39782.89278155969,3878.113339039989,184827.0724274028,95,2020-12-15
ets,2020-12-20,43176.94019619948,3368.2444668423445,223690.00125493095,95,2020-12-15
ets,2020-12-21,46717.75806196875,2961.167501264043,267454.8234751935,95,2020-12-15
ets,2020-12-22,50410.613077696864,2628.94865535141,316660.33300750755,95,2020-12-15
ets,2020-12-23,54260.94481096564,2353.065384494149,371880.3666150819,95,2020-12-15
ets,2020-12-24,58274.371082004654,2120.6910142545603,433730.97175394604,95,2020-12-15
ets,2020-12-25,62456.693509987395,1922.6333201447885,502876.1665078313,95,2020-12-15
ets,2020-12-26,66813.90322573137,1752.1186228878337,580033.1164300732,95,2020-12-15
ets,2020-12-27,71352.18675625909,1604.0387032772228,665977.1284057007,95,2020-12-15
ets,2020-12-28,76077.93208585457,1474.465344338639,761546.6752380664,95,2020-12-15
ets,2021-01-01,2910.1212548254443,869.9233293766875,7375.5568943131175,95,2021-01-01
ets,2021-01-02,3233.169564012099,647.0103315606915,10336.156433191602,95,2021-01-01
ets,2021-01-03,3568.6271261723246,510.9118938967852,13642.858181723283,95,2021-01-01
ets,2021-01-04,3916.8753320165747,417.7917047402498,17388.365831034283,95,2021-01-01
ets,2021-01-05,4278.306175032847,349.81333900272983,21643.876627608086,95,2021-01-01
ets,2021-01-06,4653.322529850881,298.02167740127,26476.55858743764,95,2021-01-01
ets,2021-01-07,5042.338437582077,257.33207616185075,31954.945725772606,95,2021-01-01
ets,2021-01-08,5445.779398457,224.61035300096145,38151.269942127205,95,2021-01-01
ets,2021-01-09,5864.082671763843,197.8066912682825,45142.7682698218,95,2021-01-01
ets,2021-01-10,6297.697583396563,175.51880208742398,53012.59207324708,95,2021-01-01
ets,2021-01-11,6747.085841262617,156.75277275549072,61850.551806025665,95,2021-01-01
ets,2021-01-12,7212.7218584305965,140.783618751945,71753.79747948545,95,2021-01-01
ets,2021-01-13,7695.093084568897,127.06978812270276,82827.48289206279,95,2021-01-01
ets,2021-01-14,8194.700345757,115.19855182976954,95185.43912575577,95,2021-01-01
ets,2021-01-15,1932.3627237960175,588.1333182617942,4843.226663640467,95,2021-01-15
ets,2021-01-16,2136.6557070268077,439.6786876901495,6724.538411894319,95,2021-01-15
ets,2021-01-17,2348.080110868525,348.3696773698194,8808.98076820704,95,2021-01-15
ets,2021-01-18,2566.83445499099,285.57853079871205,11152.921448089663,95,2021-01-15
ets,2021-01-19,2793.122252930674,239.5620125326302,13798.24258307352,95,2021-01-15
ets,2021-01-20,3027.152130665224,204.3915733967187,16783.590120128047,95,2021-01-15
ets,2021-01-21,3269.1379478927065,176.68654583023317,20147.83226421323,95,2021-01-15
ets,2021-01-22,3519.2989221004805,154.35563691152666,23931.52244306031,95,2021-01-15
ets,2021-01-23,3777.8597554665994,136.02688825891641,28177.6874147876,95,2021-01-15
ets,2021-01-24,4045.050764607795,120.75918496726726,32932.34827151889,95,2021-01-15
ets,2021-01-25,4321.108013392933,107.8838567169357,38244.92667920065,95,2021-01-15
ets,2021-01-26,4606.27344868575,96.91207759135392,44168.60158103342,95,2021-01-15
ets,2021-01-27,4900.795039204153,87.47796056736604,50760.647455872866,95,2021-01-15
ets,2021-01-28,5204.926917614041,79.30213210741643,58082.77038974705,95,2021-01-15
ets,2021-02-01,1315.3835047624484,418.15015018562644,3209.034261591719,95,2021-02-01
ets,2021-02-02,1389.5553364187172,305.5506256626496,4212.789350531627,95,2021-02-01
ets,2021-02-03,1330.8001232863026,214.5768339179143,4776.158543688592,95,2021-02-01
ets,2021-02-04,1364.8411095191127,167.2984971486171,5642.547546685616,95,2021-02-01
ets,2021-02-05,1404.1322558773195,134.18840216023565,6570.188430911198,95,2021-02-01
ets,2021-02-06,1321.679462369139,100.29452835841853,6913.84214774901,95,2021-02-01
ets,2021-02-07,1470.2877721186057,90.07515215258812,8518.905693352162,95,2021-02-01
ets,2021-02-08,2216.427746350865,109.39767493440067,14239.610929658906,95,2021-02-01
ets,2021-02-09,2282.645818612309,93.14991573359568,16030.137776195723,95,2021-02-01
ets,2021-02-10,2137.385436706528,72.667493166951175,16333.47222832418,95,2021-02-01
ets,2021-02-11,2148.258211662832,61.35859361289709,17795.941319477384,95,2021-02-01
ets,2021-02-12,2170.3243799770344,52.427994361438806,19426.805127876705,95,2021-02-01
ets,2021-02-13,2009.6295333765427,41.218573417522286,19384.363859751364,95,2021-02-01
ets,2021-02-14,2202.3961151433073,38.70175744709261,22835.74568163514,95,2021-02-01
ets,2021-02-15,767.9961518042985,244.33629724553126,1871.935265339403,95,2021-02-15
ets,2021-02-16,846.5819388118542,177.56523659192888,2633.624877199899,95,2021-02-15
ets,2021-02-17,926.9382385038323,137.8393978783599,3468.2381115618973,95,2021-02-15
ets,2021-02-18,1009.096168404568,111.06297383941929,4399.639730967202,95,2021-02-15
ets,2021-02-19,1093.0873371978341,91.73053657550612,5443.854945369401,95,2021-02-15
ets,2021-02-20,1178.9438520278068,77.13590948363645,6614.909319656097,95,2021-02-15
ets,2021-02-21,1266.6983258882942,65.76297275317519,7926.48954156417,95,2021-02-15
ets,2021-02-22,1356.3838851431942,56.68601267850078,9392.597584715179,95,2021-02-15
ets,2021-02-23,1448.0341771443875,49.30398887721701,11027.874044606055,95,2021-02-15
ets,2021-02-24,1541.6833779425726,43.20816129340188,12847.791364855555,95,2021-02-15
ets,2021-02-25,1637.366200130999,38.11028900938687,14868.789908444342,95,2021-02-15
ets,2021-02-26,1735.117900790738,33.801064356396616,17108.387385137412,95,2021-02-15
ets,2021-02-27,1834.9742895565032,30.124776996244314,19585.27582336907,95,2021-02-15
ets,2021-02-28,1936.9717367784135,26.96320918076691,22319.413276973395,95,2021-02-15
ets,2021-03-01,695.8733441686157,229.46504632481535,1658.5533140565558,95,2021-03-01
ets,2021-03-02,721.1766787443894,170.63264639159232,2095.796347965733,95,2021-03-01
ets,2021-03-03,674.909234723699,119.0356859498088,2306.3135208574704,95,2021-03-01
ets,2021-03-04,636.0903459932302,85.55757145813871,2503.108408018359,95,2021-03-01
ets,2021-03-05,611.2022714837738,63.660794955343434,2732.5226794769055,95,2021-03-01
ets,2021-03-06,534.2747045178911,43.46942045137022,2688.9510815765193,95,2021-03-01
ets,2021-03-07,594.0775342088015,38.2383583788663,3342.4068616947366,95,2021-03-01
ets,2021-03-08,902.5258616845256,45.61626469610713,5704.432197677169,95,2021-03-01
ets,2021-03-09,927.0392800945533,37.549653857707035,6490.804182085249,95,2021-03-01
ets,2021-03-10,860.1805738949662,27.935883089519407,6654.949103517832,95,2021-03-01
ets,2021-03-11,804.061192050428,20.967109543152933,6860.436009752575,95,2021-03-01
ets,2021-03-12,766.4969851793467,16.0641126562726,7201.939304995151,95,2021-03-01
ets,2021-03-13,664.9435339037695,11.099454884025247,6873.953909277537,95,2021-03-01
ets,2021-03-14,733.9061733346161,9.93888833844136,8338.81877438998,95,2021-03-01
ets,2021-03-15,512.7606221803613,170.86387582171182,1213.693835108829,95,2021-03-15
ets,2021-03-16,559.1503835169862,125.82326824309861,1671.00723570766,95,2021-03-15
ets,2021-03-17,606.2461331700629,98.55533937510712,2162.50648101857,95,2021-03-15
ets,2021-03-18,654.0561706891315,79.95014912929918,2701.655985149181,95,2021-03-15
ets,2021-03-19,702.588883010556,66.38779937891185,3296.712664679772,95,2021-03-15
ets,2021-03-20,751.8527453236845,56.06738753979968,3954.412294359287,95,2021-03-15
ets,2021-03-21,801.8563219474327,47.97020628028823,4681.022340963975,95,2021-03-15
ets,2021-03-22,852.6082672032767,41.46914162218651,5482.749353859013,95,2021-03-15
ets,2021-03-23,904.1173263197966,36.154086837982625,6365.9311268625825,95,2021-03-15
ets,2021-03-24,956.3923363172006,31.744341079666256,7337.142695726478,95,2021-03-15
ets,2021-03-25,1009.4422269196941,28.040789358494813,8403.263409153977,95,2021-03-15
ets,2021-03-26,1063.2760214760015,24.898059931832407,9571.524913175996,95,2021-03-15
ets,2021-03-27,1117.9028378713397,22.207463570869734,10849.549281674173,95,2021-03-15
ets,2021-03-28,1173.3318894831036,19.886095771858322,12245.381950685834,95,2021-03-15
ets,2021-04-01,429.1923232820676,147.88381248495125,994.4220863172312,95,2021-04-01
ets,2021-04-02,429.77926237830974,105.68492468254215,1220.3625867715762,95,2021-04-01
ets,2021-04-03,392.08342548464753,72.48438561255043,1304.0597200939042,95,2021-04-01
ets,2021-04-04,444.21716785330864,63.92528008166737,1685.9641022739572,95,2021-04-01
ets,2021-04-05,660.0057731907102,75.95422498276962,2809.8360917478503,95,2021-04-01
ets,2021-04-06,691.3333370164178,64.48894453392137,3263.9473105355096,95,2021-04-01
ets,2021-04-07,675.7700217987564,51.74879247744976,3507.080728035293,95,2021-04-01
ets,2021-04-08,692.9482871447022,43.573692740801384,3947.152071316801,95,2021-04-01
ets,2021-04-09,679.6038075363488,35.820354038153745,4201.206986817173,95,2021-04-01
ets,2021-04-10,608.5633197834458,27.007586191049878,4065.001225310568,95,2021-04-01
ets,2021-04-11,677.8674402450891,25.68525141430842,4872.782085635065,95,2021-04-01
ets,2021-04-12,991.5953901447763,32.5961175967652,7644.33694698497,95,2021-04-01
ets,2021-04-13,1024.229762990332,29.05181983068027,8447.724037875729,95,2021-04-01
ets,2021-04-14,988.456163560164,24.24831887994533,8701.967619224946,95,2021-04-01
ets,2021-04-15,245.80509330997378,86.02012774632857,563.3275117498677,95,2021-04-15
ets,2021-04-16,236.72039086808095,60.97267818469591,653.1056200918631,95,2021-04-15
ets,2021-04-17,208.11165537398804,40.7563061727302,668.6238875075711,95,2021-04-15
ets,2021-04-18,219.14943275557914,33.40080115838073,803.5203867846784,95,2021-04-15
ets,2021-04-19,291.6079352549632,35.30726403106974,1203.756689841004,95,2021-04-15
ets,2021-04-20,298.0104203684222,28.778623430301952,1373.6701166840533,95,2021-04-15
ets,2021-04-21,291.7050298331417,22.590421481459874,1491.8209230874684,95,2021-04-15
ets,2021-04-22,304.2282032490249,19.037288793201355,1717.5475740517568,95,2021-04-15
ets,2021-04-23,291.1992668496501,14.70861840767491,1808.504770628411,95,2021-04-15
ets,2021-04-24,254.50013726787637,10.298387483824705,1734.3461761187984,95,2021-04-15
ets,2021-04-25,266.4169656710183,8.76339708428603,1986.7155484455316,95,2021-04-15
ets,2021-04-26,352.4061746727923,9.686988515807915,2869.03441386485,95,2021-04-15
ets,2021-04-27,358.1275978867559,8.019669124428146,3181.4536000009275,95,2021-04-15
ets,2021-04-28,348.6425194995437,6.310745396676833,3376.779777325111,95,2021-04-15
ets,2021-05-01,154.32101277234796,54.027257703915765,353.0551310083904,95,2021-05-01
ets,2021-05-02,147.03460726612764,37.03848176805347,409.7940854901523,95,2021-05-01
ets,2021-05-03,203.7873523053619,38.10449891450983,671.0822672856866,95,2021-05-01
ets,2021-05-04,218.94432068084967,30.600992339846574,838.8533379116604,95,2021-05-01
ets,2021-05-05,222.28108378353494,23.3058169245352,981.0464753201761,95,2021-05-01
ets,2021-05-06,253.2148390069247,20.049651078945473,1278.5876965260704,95,2021-05-01
ets,2021-05-07,245.86739522377314,14.583014630067971,1415.274197569647,95,2021-05-01
